LAMMPS data file via write_data, version 29 Oct 2020, timestep = 100000000

1000 atoms
1 atom types
1000 bonds
1 bond types

-5.278335959889986 5.278335959889986 xlo xhi
-5.278335959889986 5.278335959889986 ylo yhi
-5.278335959889986 5.278335959889986 zlo zhi
0.0 0.0 0.0 xy xz yz

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Bond Coeffs # fene

1 30 1.5 1 1

Atoms # bond

921 93 1 -2.9208556558696066 -4.84722827458568 1.5184379868830078 15 7 -26
766 77 1 -3.2212842729438287 -3.142940523576139 1.5757471778066217 22 11 7
616 62 1 -4.454572468403518 -3.918905051491506 1.8218571625834574 28 2 -18
922 93 1 -3.7535905517170525 -5.1537276398259975 1.7657537627493518 15 7 -26
765 77 1 -4.088115771244954 -2.9301604346031325 1.9729149315230794 22 11 7
615 62 1 -3.7799639944583765 -3.808491450412631 2.5519428149418832 28 2 -18
618 62 1 -5.04408681781154 -4.8751885492062765 1.8020435589952397 28 2 -18
419 42 1 -2.755118301381251 -3.633011510485833 2.4401924380623514 23 12 11
929 93 1 -2.959753178409756 -4.553164180712141 2.7185435722505664 15 7 -26
287 29 1 -4.3626161397668355 -2.825709325285432 2.9252813759685665 6 2 -3
288 29 1 -3.9685583796570465 -3.065699968796665 3.713899615683241 6 2 -3
924 93 1 -4.264490577642105 -5.104455858687892 3.613603887111955 15 7 -26
928 93 1 -3.0077982229733142 -5.148082167817784 3.4076855216687925 15 7 -26
614 62 1 -3.757939920789567 -4.029566045702229 3.5284767687680407 28 2 -18
611 62 1 -4.7712030828501195 -3.8659891349704356 3.6843214175696115 28 2 -18
620 62 1 -4.795962774776751 -4.062953546644364 2.7537035208081697 28 2 -18
923 93 1 -3.9049354701457615 -4.96905457565952 2.761872233298167 15 7 -26
613 62 1 -3.8226890517688865 -4.572050612580421 4.306741725278531 28 2 -18
294 30 1 -4.499223875656885 -3.6520833392756096 4.779231434961844 -6 -14 -25
612 62 1 -4.843974060621053 -4.599205097553741 4.311161415859631 28 2 -18
292 30 1 -3.1675740945139395 -4.383661166960608 5.178617355244029 -6 -14 -25
293 30 1 -3.4878470044868695 -3.604326216353646 4.698628192550718 -6 -14 -25
426 43 1 -2.8528376945741756 -3.1054720764403387 3.9810917974707927 -5 -5 13
832 84 1 -3.9644859578306817 -2.514242189468273 -5.2554270838326955 10 1 -11
234 24 1 -3.6377659817084327 -0.538036328529194 -5.129718710885682 3 7 -4
839 84 1 -4.389758705717052 -1.765438869743969 -4.4202922550671255 10 1 -11
233 24 1 -3.476936490138608 -0.9293530454071188 -4.243716050915027 3 7 -4
429 43 1 -3.1524485650428815 -2.0787207000346313 -4.366663303931821 -5 -5 14
838 84 1 -5.018801012946469 -1.0201999936716604 -4.1639533284025205 10 1 -11
107 11 1 -5.174153797638306 -0.058847686342430094 -4.001952651714186 -5 -5 -8
428 43 1 -2.798299558884811 -2.097992378939016 -5.250719796905694 -5 -5 14
110 11 1 -4.136847755838618 -0.0664676691005246 -3.769445409916097 -5 -5 -8
623 63 1 -4.984949595030512 -0.7257386226708231 -3.0801483022058593 5 -23 -18
24 3 1 -2.741642826257862 -0.6608862476968946 -3.2735386256167556 16 -15 -7
84 9 1 -3.2575809373142928 -1.7883277797570005 -3.0985922023178034 -3 -10 -7
83 9 1 -4.148490282443232 -1.5185204928809255 -3.504042868326362 -3 -10 -7
101 11 1 -3.8340873078646456 -0.4429220241435141 -2.981515965130986 -5 -5 -8
82 9 1 -4.965659910570606 -1.9855668866391318 -3.601985932735216 -3 -10 -7
791 80 1 -4.088081327944354 -2.521485513442021 -3.4549956598698897 -3 -25 -6
22 3 1 -2.8508225829004217 -1.124065829654601 -1.4085927194897119 16 -15 -7
877 88 1 -4.885961138887992 -2.285323088603478 -1.7527795189112476 15 -21 -14
358 36 1 -4.5867750000523815 -1.3048540427616717 -1.7119540234295503 8 -14 -19
793 80 1 -3.327632414812647 -1.9887974713548466 -1.9938994025969032 -3 -25 -6
792 80 1 -4.0461992832694404 -2.131086769251278 -2.5439482209348645 -3 -25 -6
102 11 1 -3.8070777077204276 -0.7068211431908633 -2.068461351021299 -5 -5 -8
23 3 1 -2.7461445785986367 -0.8944753391250106 -2.325993885354478 16 -15 -7
357 36 1 -4.423490477358488 -0.7507188137129841 -0.8607338831324451 8 -14 -19
762 77 1 -4.3912611667440995 -1.5454581800354656 -0.07240639486219358 22 11 7
794 80 1 -3.362473180367218 -2.0290193703632196 -1.0505030583440362 -3 -25 -6
356 36 1 -3.8165337767915726 -0.07529356960124467 -1.1199612536276184 8 -14 -19
827 83 1 -3.066836399744318 -0.6416410403942931 -0.44924473820590904 22 -1 -19
795 80 1 -3.772461288617587 -2.5121126907813416 -0.29543515904801154 -3 -25 -6
879 88 1 -5.185801095679221 -1.518584649226021 -0.8526126299787835 15 -21 -14
878 88 1 -4.435277187764831 -2.0891770905930604 -0.9599602456668173 15 -21 -14
828 83 1 -3.3603680884275633 -1.5113678184284152 -0.1679691709729232 22 -1 -19
406 41 1 -5.195421792034299 -2.1362904526752953 1.2350063224898031 15 -12 5
763 77 1 -4.223729035433542 -2.1363628362425775 0.6701118222771525 22 11 7
498 50 1 -4.6477544790185625 -0.13873873946481918 0.4730926175467909 9 -14 9
225 23 1 -3.7793056185698495 -1.2902708835862833 1.296710047634516 -5 10 -15
829 83 1 -2.6799512577343774 -1.3725170033515184 0.525741468333826 22 -1 -19
761 77 1 -5.1643407919514965 -2.0183839072051777 0.2587977045613661 22 11 7
284 29 1 -5.052289785250982 -2.203041347963171 2.2309959717222743 6 2 -3
227 23 1 -2.723995816319108 -0.3811391111675695 2.2393867208454488 -5 10 -15
226 23 1 -3.140174243644074 -1.1612453283294757 2.054492902836283 -5 10 -15
893 90 1 -4.292694464167419 -0.7244166067527615 2.118394765080753 16 -5 -3
290 29 1 -3.7669250702847963 -1.9181055502649897 2.3556020772793547 6 2 -3
407 41 1 -5.0930218177357585 -1.1359614685706667 1.3577052741782012 15 -12 5
224 23 1 -3.312799580825474 -2.1790594816803583 1.3952990308058393 -5 10 -15
894 90 1 -4.8860725870171695 -0.08692164353164689 1.7608312028879016 16 -5 -3
492 50 1 -3.476503630671771 -0.0741869094933314 1.3308386265130459 9 -14 9
891 90 1 -4.494744951877758 -0.8221475677083339 3.4290259671399212 16 -5 -3
281 29 1 -4.439773296405359 -1.800357135340719 2.989037218153811 6 2 -3
237 24 1 -2.982192646081266 -0.09273649433199704 3.2994921897688627 3 7 -5
239 24 1 -3.5364327343244377 -1.5537757084982489 3.7864305232117115 3 7 -5
282 29 1 -5.012730751298586 -2.280347511636969 3.58726068375071 6 2 -3
238 24 1 -3.105387928715663 -1.0897434423195271 3.1039228087339623 3 7 -5
289 29 1 -3.444804224264566 -2.3815549700868788 3.1832421969745113 6 2 -3
892 90 1 -4.201990540868072 -0.1758826965149085 2.843098573745893 16 -5 -3
900 90 1 -4.4677767374241535 -1.2200492046997375 4.31380647367401 16 -5 -3
427 43 1 -3.277019369095957 -2.4316311163140147 4.549583064037666 -5 -5 13
231 24 1 -2.9388593775693552 -1.1473566988071466 5.102629020413602 3 7 -5
831 84 1 -3.7753674391624745 -1.6526625684002028 4.937480964366575 10 1 -12
240 24 1 -3.5180225403809504 -0.8426908445367776 4.38364686779904 3 7 -5
721 73 1 -4.697816856789267 -0.22257788412311186 4.583381775181191 10 -17 -3
833 84 1 -4.422238886226384 -2.3404909519239943 4.427413566250552 10 1 -12
840 84 1 -4.6279212008915405 -1.3642489046296533 5.258749912145724 10 1 -12
986 99 1 -3.4289648683279803 1.7093002272039985 -4.679778074926563 20 -23 -1
987 99 1 -4.312342716645937 1.7235489674171394 -4.376310744566642 20 -23 -1
109 11 1 -3.712710016230017 0.5698737893800576 -4.387336247550408 -5 -5 -8
645 65 1 -2.674006791598921 0.6983674548335834 -4.445665998406755 -16 -15 -4
235 24 1 -3.053606499623036 0.2795130576577467 -5.263619147582867 3 7 -4
108 11 1 -4.4628852713387515 0.03530457776373286 -4.705114949511882 -5 -5 -8
752 76 1 -5.155317346119049 2.198623784945207 -4.01933963776768 -2 10 -16
104 11 1 -4.086515789127486 0.6599479124014511 -2.7881057016755735 -5 -5 -8
624 63 1 -5.104208919190158 0.20379386996509652 -2.9526411439840152 5 -23 -18
105 11 1 -3.987433311128361 1.1857538355753778 -3.596806520863537 -5 -5 -8
707 71 1 -4.314985288906929 1.932270761308919 -2.6467759436422487 -18 18 5
988 99 1 -3.8442086652053407 2.3274915332196997 -3.7901415982820743 20 -23 -1
106 11 1 -4.7027749206125025 0.7420704263202333 -3.9531759502936366 -5 -5 -8
706 71 1 -3.3472357246578697 2.043875968573939 -2.9523497744662346 -18 18 5
985 99 1 -2.947320347078874 1.8128263523410073 -3.831810311129402 20 -23 -1
708 71 1 -5.0612750655952015 2.56757349807687 -2.7304919561873824 -18 18 5
751 76 1 -5.112748267041563 1.4862267899008872 -3.293176335807606 -2 10 -16
103 11 1 -4.418723660317184 0.044950538216945723 -2.1222683517577323 -5 -5 -8
701 71 1 -4.6457691459082735 2.204822863351361 -1.6032573826732177 -18 18 5
354 36 1 -3.443858128276284 1.4249991374719873 -2.1221181605079598 8 -14 -19
26 3 1 -2.876737820628187 0.13769823972595052 -2.6391359847550726 16 -15 -7
353 36 1 -4.242800089661064 1.0221251821577262 -1.7591026302428432 8 -14 -19
355 36 1 -3.3321785590545687 0.8364248543745312 -1.431771924705727 8 -14 -19
351 36 1 -4.666125834538103 0.20499043537764372 -0.6558708085988831 8 -14 -19
326 33 1 -2.850517593672952 0.7595506728106152 -0.4623995845837534 -13 -1 16
393 40 1 -2.866854729926166 2.4326318376731795 -0.04593748697889222 32 5 -10
702 71 1 -3.761987207015328 2.052444223467962 -1.2765613186155838 -18 18 5
352 36 1 -4.448312329251699 1.185310232167076 -0.8002938874426375 8 -14 -19
394 40 1 -3.561432452759562 1.8608406535953117 -0.2259161233085223 32 5 -10
500 50 1 -2.9490488998368907 0.17156522906158322 0.45959082271791196 9 -14 9
45 5 1 -5.089779819810375 2.6291778667277557 1.1157521193680573 26 -9 -7
497 50 1 -4.999562197400161 0.6859064622140174 0.7773130065575531 9 -14 9
396 40 1 -3.7496937181525483 1.1718319549140865 0.8565330327197271 32 5 -10
397 40 1 -2.6950918711413436 1.1393160382239031 0.7804119346149303 32 5 -10
961 97 1 -4.267277723190546 2.511966070455104 0.2606941334251687 -2 -11 -25
392 40 1 -3.1311373397240336 2.216128138508032 0.8667557309809641 32 5 -10
395 40 1 -4.388396895820912 1.3917779752167432 0.1785434191627413 32 5 -10
44 5 1 -4.399201882062911 1.9449783213097351 1.1184989684909805 26 -9 -7
499 50 1 -3.8209614146246103 0.1122436038032486 0.04607861537854063 9 -14 9
36 4 1 -5.235579030553649 1.8693079586293413 0.1760772314055874 16 -6 -8
41 5 1 -2.916480069600913 1.2380718350113966 1.9158788300037095 26 -9 -7
494 50 1 -4.428087605110772 1.3546560283948184 2.1928659752161668 9 -14 9
42 5 1 -2.7687802952570273 2.2293038108851855 1.9206870356913033 26 -9 -7
43 5 1 -3.7170649292747093 1.96786932629906 1.7780956056446726 26 -9 -7
895 90 1 -5.266184961337829 0.39850443804994207 2.498438632860987 16 -5 -3
376 38 1 -4.947521543481038 2.380897822503714 2.158893342829865 12 -6 -2
493 50 1 -4.000517464829325 0.5973198636150334 1.83373621414649 9 -14 9
725 73 1 -4.223444927569256 1.11993696927681 3.2942466958315535 10 -17 -3
49 5 1 -3.2973419221031737 1.8896623515702515 2.7533906307925555 26 -9 -7
726 73 1 -4.6608901341691285 1.9380094669211694 3.0689173950236768 10 -17 -3
727 73 1 -5.034754291112989 1.9890141829091368 3.9303202264046213 10 -17 -3
730 73 1 -4.509284473349871 0.39372690597406823 3.885807695996977 10 -17 -3
116 12 1 -3.1361560475314914 0.9805559320996435 3.776489248529911 1 -10 0
50 5 1 -3.3764452907281752 0.9051693335881392 2.701538788049045 26 -9 -7
728 73 1 -5.240476754045691 1.2208334726834495 3.378997492847077 10 -17 -3
519 52 1 -3.7802161330305872 2.3612462894645887 4.5023927755531865 -19 -7 0
117 12 1 -3.1360392702502478 1.4767425241125416 4.579967575566865 1 -10 0
723 73 1 -4.15651158407819 1.2865550404829431 5.139912419686876 10 -17 -3
757 76 1 -5.209852485888631 1.435425687904286 4.819484105280566 -2 10 -17
520 52 1 -4.558109570541888 2.334973057382091 5.017989027790577 -19 -7 0
114 12 1 -2.767831241680789 2.465598724245619 4.121551881608095 1 -10 0
724 73 1 -4.120951528438053 1.3804302700804287 4.209587590190441 10 -17 -3
758 76 1 -5.220544491161086 0.5244131169918056 5.233101452072024 -2 10 -17
722 73 1 -4.142186006755747 0.3813782612643166 4.936299114043873 10 -17 -3
236 24 1 -3.0423430175750914 0.14826471923437445 4.35198134688024 3 7 -5
989 99 1 -3.3497353518043615 3.1572392407064243 -4.172825219060212 20 -23 -1
754 76 1 -5.086549638722152 3.077066334585453 -4.7148038893256174 -2 10 -16
585 59 1 -4.773394735639683 4.175103314848409 -4.562746136302865 -18 -20 0
202 21 1 -3.2765332612640155 4.095020882769106 -4.98813473575359 -7 -39 8
517 52 1 -4.000469202729651 3.1620898874691914 -5.006681321292884 -19 -7 1
206 21 1 -3.345600014882522 5.0329901202942136 -4.367059905756799 -7 -39 8
947 95 1 -4.204072552978265 5.057371682934345 -3.694914224353181 20 0 -14
705 71 1 -3.7536564973478477 2.9031981951831636 -2.91280994958371 -18 18 5
207 21 1 -3.0165134489902687 5.236781559024928 -3.4805233434473473 -7 -39 8
948 95 1 -3.791611272985589 4.266314875428968 -3.455766425365542 20 0 -14
949 95 1 -4.448200468016948 3.815460604053502 -2.9217054069619026 20 0 -14
753 76 1 -5.014389262932904 3.079580823640393 -3.774591639877749 -2 10 -16
942 95 1 -5.209052048957326 4.954607698621803 -3.7660326491714122 20 0 -14
208 21 1 -2.8633808060980983 4.2708248684711645 -3.7481535077499473 -7 -39 8
704 71 1 -3.550379163564139 3.0506072512723073 -1.9930387979411162 -18 18 5
595 60 1 -3.381145614701767 4.105907760081241 -2.2420050842300183 3 -23 -14
775 78 1 -4.655917365340222 3.4748799894403906 -1.9541093227934283 4 16 2
950 95 1 -4.73169491036653 4.5635744675010415 -2.438751918301071 20 0 -14
570 57 1 -3.5925869215520625 5.053953398795999 -1.7119304132436373 -10 -34 -22
596 60 1 -2.8138934246453955 3.727901498415612 -1.5675219081530476 3 -23 -14
569 57 1 -3.7011395242531373 5.23009836047758 -2.5923005737693616 -10 -34 -22
561 57 1 -2.663063714111019 4.975460159476269 -1.4813786086544294 -10 -34 -22
970 97 1 -3.8944440896105315 2.8603259497309637 -0.602912785634155 -2 -11 -25
34 4 1 -4.96052104589366 2.80079487780211 -0.709422850258635 16 -6 -8
968 97 1 -3.007149038173426 4.319281342514831 -0.480630292523303 -2 -11 -25
773 78 1 -4.524448888378377 4.553390627340221 -1.249873122004101 4 16 2
969 97 1 -3.1844711691030576 3.410203574227305 -0.5035411073421168 -2 -11 -25
774 78 1 -3.992579727343231 3.768208945051228 -1.181717814229379 4 16 2
772 78 1 -5.271738831680526 5.094263013012537 -1.0074877019672988 4 16 2
33 4 1 -5.1255587760726335 3.7675628541789443 -0.74411872562791 16 -6 -8
703 71 1 -3.105503538811204 2.732620986823454 -1.1982723895817582 -18 18 5
604 61 1 -4.2018545757565215 5.020284536133444 -0.05947108469945572 14 13 19
964 97 1 -3.9242625046094517 4.003136235342396 -0.048283708741466924 -2 -11 -25
966 97 1 -2.9093261980511973 3.975302460767507 0.7335366406232886 -2 -11 -25
962 97 1 -4.656307688880187 3.3769832286053667 0.2898232300395307 -2 -11 -25
963 97 1 -4.834408829195882 4.281978724785727 0.12869735967434703 -2 -11 -25
965 97 1 -3.595987491106447 3.308401896245419 0.5636752553139974 -2 -11 -25
609 61 1 -4.734102092648295 5.003661224811532 0.9630839155648729 14 13 19
610 61 1 -3.835216907302417 4.611085577278846 0.9609513926348185 14 13 19
601 61 1 -3.13946448674785 5.103087276008596 0.45140402270503266 14 13 19
344 35 1 -3.0790056222175513 4.53286636883227 1.9654468966463323 -3 -11 -2
74 8 1 -4.583256732747837 4.086612429048987 1.5355671887541877 22 0 2
75 8 1 -4.417624744941706 4.755735336013968 2.2060593548045873 22 0 2
46 5 1 -4.314525164652846 3.134227386973878 1.5463590242629914 26 -9 -7
345 35 1 -3.8036064058711325 4.000462019381509 2.3636243160506663 -3 -11 -2
346 35 1 -3.403790179628457 3.3806527530758768 1.7706790355454816 -3 -11 -2
47 5 1 -4.503077680396795 3.258209757086883 2.5269242677219292 26 -9 -7
514 52 1 -3.8026569210363497 3.158841911664414 3.759583437013937 -19 -7 0
927 93 1 -3.33650512669689 4.667019338370633 2.959604664751396 15 6 -26
926 93 1 -3.4738660653698075 4.699867935440686 3.8961931288288874 15 6 -26
48 5 1 -3.9001983708208092 2.6632579457434264 2.8592148552939456 26 -9 -7
543 55 1 -3.1602211182447393 3.6574902973254897 3.143240535403777 -10 -10 -22
76 8 1 -4.34293422895114 4.58942904173508 3.143050135653434 22 0 2
77 8 1 -5.223182388050094 4.213378724280464 3.0317748159134865 22 0 2
203 21 1 -2.7801534089401665 4.224116396097543 4.724755728442457 -7 -39 7
204 21 1 -2.917439283376557 5.241690804375892 4.613551904988098 -7 -39 7
518 52 1 -3.2433326141178664 2.7465558601660707 5.173862187674775 -19 -7 0
925 93 1 -4.272890785979714 4.923939197105966 4.373460122999628 15 6 -26
516 52 1 -3.758367753724819 3.669729135819944 4.777884523202383 -19 -7 0
586 59 1 -4.876416862285654 4.414042492031545 5.058794545903961 -18 -20 -1
515 52 1 -4.342780731583449 3.9401896562377523 4.05034451905669 -19 -7 0
513 52 1 -4.6341259981986855 3.0142252586601934 4.173635593154094 -19 -7 0
205 21 1 -3.596938240198393 4.990268264297281 5.216020482018465 -7 -39 7
423 43 1 -1.5784417120008585 -3.104466614564968 -5.1674004114275744 -5 -5 14
168 17 1 -2.4359123822461592 -4.158803392472824 -4.249921047182948 12 -7 -2
170 17 1 -0.5789605948898808 -4.32415747274593 -4.533157980085899 12 -7 -2
454 46 1 -0.3773763883505641 -3.3132103196002207 -4.886951198495335 14 -12 -9
167 17 1 -1.9932822357171789 -4.999694524529323 -3.9923714739371183 12 -7 -2
169 17 1 -1.5465689716642705 -4.17153407518189 -4.618986725814726 12 -7 -2
132 14 1 -2.0831530758373815 -2.64335836802515 -2.9597671076146126 0 -5 -11
638 64 1 -0.38214669904676324 -3.037165126821847 -3.3917106848977276 20 -3 10
564 57 1 -2.1521682192586598 -4.568971526978503 -3.053951901651857 -10 -33 -22
640 64 1 -1.4414075081527962 -3.976529306352514 -3.5811100433757135 20 -3 10
631 64 1 -1.5339316094998154 -3.8490348713721847 -2.6803549900852426 20 -3 10
633 64 1 -0.30202701707371826 -3.9842119039208503 -3.5790622885390087 20 -3 10
632 64 1 -0.5813966746797243 -3.734041520255007 -2.6787489424854356 20 -3 10
639 64 1 -1.3275510323673059 -2.9816734986096574 -3.719575893884728 20 -3 10
331 34 1 -0.004853984541144385 -3.975151671849419 -1.7990751832715972 20 -12 8
131 14 1 -1.2892531101654252 -2.828946815594553 -2.4790212346407543 0 -5 -11
133 14 1 -2.223529744361147 -3.2028111627418165 -2.2192515598890554 0 -5 -11
135 14 1 -1.2813376128963996 -3.7398561385699844 -1.545383663465267 0 -5 -11
938 94 1 -0.2927303959275438 -4.709559273133054 -2.4298478333658755 25 -8 14
940 94 1 -1.7241896279094648 -4.629299574068289 -1.9118040410746264 25 -8 14
939 94 1 -0.8335750665739541 -4.732073880944225 -1.6462631857187238 25 -8 14
340 34 1 -0.06869153587875587 -2.9714768757513834 -1.9252697579821065 20 -12 8
563 57 1 -2.499726432504037 -4.264210413029271 -2.2739001026416727 -10 -33 -22
134 14 1 -2.208170650565985 -3.846792583571825 -1.4474577793546395 0 -5 -11
332 34 1 -0.18332431679512062 -3.9449498436675796 -0.8322521203065465 20 -12 8
781 79 1 -0.9852723824831697 -5.251913787272634 -0.26676735369619387 28 -2 16
790 79 1 -1.56649966031965 -4.602631747664096 -0.7363003123251382 28 -2 16
136 14 1 -1.6828379815338455 -2.9195573839349365 -1.2103919247334884 0 -5 -11
789 79 1 -1.6160209513383466 -3.69785838296641 -0.4562016997019338 28 -2 16
823 83 1 -1.102336083223184 -2.753021029997978 -0.4014716753714991 22 -1 -19
787 79 1 -2.1900082294765806 -2.832775767800594 -0.1578198273397433 28 -2 16
333 34 1 -0.17899117731210978 -4.696601345837632 -0.18170986808252998 20 -12 8
788 79 1 -1.8204124283003784 -3.423964390664923 0.4290947499298632 28 -2 16
413 42 1 -0.06592135934961174 -4.689755779463819 0.8852759884556249 23 12 11
416 42 1 -1.6795608058764095 -4.786256167660939 0.5188687160911378 23 12 11
335 34 1 -0.886581230883384 -3.28307232790727 0.7928680529461891 20 -12 8
334 34 1 -0.7767770426910072 -4.159141118672221 0.33269981804431836 20 -12 8
336 34 1 -0.23004671081536543 -3.2368132507403455 0.04551238350926301 20 -12 8
418 42 1 -2.391248902619233 -3.853627214744759 1.589213927695961 23 12 11
411 42 1 -0.9324229116034504 -3.4717361176410706 2.1631941171984606 23 12 11
412 42 1 -0.44275021500432743 -4.208559485002127 1.6568140231743431 23 12 11
420 42 1 -1.873056296704879 -3.2862070143777826 2.1489827770327263 23 12 11
690 69 1 -1.290762195493456 -4.530766224403164 2.3519462791980663 30 0 5
930 93 1 -2.4327428648076492 -5.204924790747931 2.2632910696853985 15 7 -26
417 42 1 -1.5093795702856272 -4.265621112322525 1.3963124474712911 23 12 11
681 69 1 -1.9572234457312785 -4.581417419493758 3.0582420244666224 30 0 5
683 69 1 -2.018157612539167 -3.535313020739278 3.1950020828628283 30 0 5
684 69 1 -1.1016657510310353 -3.9121822931743577 3.149144518370491 30 0 5
689 69 1 -1.0347353195574662 -4.981105047469537 3.275886365189539 30 0 5
458 46 1 -0.3943045307553641 -3.0344616951576597 3.0233747073035087 14 -12 -10
682 69 1 -2.3066086987889927 -4.208623696887439 3.870026105348442 30 0 5
909 91 1 -0.026441110748592678 -4.411560125314911 2.954304794866717 7 15 7
525 53 1 -2.1094149600714243 -5.183192755300674 3.9580798175589322 -8 -34 -17
453 46 1 -0.004383089168430665 -3.7100515071538416 4.8587776646039575 14 -12 -10
686 69 1 -1.0298252268766142 -4.108951442861403 4.798475039811844 30 0 5
422 43 1 -2.323293829565486 -3.7095238608997354 5.208147740330176 -5 -5 13
526 53 1 -2.0209440277430257 -4.779626929128769 4.796446213358298 -8 -34 -17
456 46 1 -1.228918346606445 -3.0680439736580793 4.441179874956763 14 -12 -10
687 69 1 -0.3282632379112487 -4.737137675399598 4.790764785547498 30 0 5
424 43 1 -2.1995585814182315 -2.7419396364956117 4.77933465636988 -5 -5 13
685 69 1 -0.6375056644712371 -3.7742560083025447 3.9826652091790677 30 0 5
455 46 1 -0.4779248303242234 -2.6815385161908196 4.899173064784769 14 -12 -10
688 69 1 -0.9999069444454616 -5.178462471320949 4.2819723948129855 30 0 5
649 65 1 -0.34262540169765643 -0.41713169620948776 -4.856261074929557 -16 -15 -4
232 24 1 -2.5938169855904962 -1.2848407129293906 -4.565034076683279 3 7 -4
643 65 1 -1.4727111675023843 -0.07792442481818895 -4.444473313291938 -16 -15 -4
16 2 1 -0.7873325041151418 -1.271332697067174 -4.903641194838185 20 -8 6
15 2 1 -0.9288000817146651 -2.203754550304611 -4.6735117065238985 20 -8 6
197 20 1 -1.7914453884535124 -1.138473845262567 -5.142480884388916 12 -20 12
644 65 1 -2.426647494198483 -0.17402842019751752 -4.513254858363681 -16 -15 -4
17 2 1 -0.38510901680457366 -1.3679863178953129 -4.058461841432148 20 -8 6
430 43 1 -2.238968517689478 -2.569530069690733 -4.537425154095877 -5 -5 14
974 98 1 -0.4644259886176805 -2.007850618925435 -2.842710012702118 15 7 -16
20 2 1 -0.41319236648557833 -0.6144748425049 -3.034769631123304 20 -8 6
